258.000000	20.19	91.39
258.400000	20.12	90.87
258.800000	20.01	88.84
259.200000	19.71	88.50
259.600000	19.58	87.90
260.000000	19.74	86.15
260.400000	19.77	85.29
260.800000	19.95	86.08
261.200000	19.97	86.17
261.600000	19.94	87.14
262.000000	19.76	87.24
262.400000	19.89	87.06
262.800000	20.01	85.99
263.200000	20.21	86.67
263.600000	20.11	87.33
264.000000	20.07	88.50
264.400000	19.89	87.99
264.800000	19.78	87.79
265.200000	19.65	86.76
265.600000	19.90	86.08
266.000000	20.18	85.25
266.400000	20.29	86.59
266.800000	20.48	88.19
267.200000	20.36	88.90
267.600000	20.16	90.10
268.000000	19.88	89.57
268.400000	19.81	88.52
268.800000	19.52	86.94
269.200000	19.47	86.49
269.600000	19.74	84.73
270.000000	19.73	84.28
270.400000	19.70	85.67
270.800000	20.02	85.53
271.200000	20.04	85.26
271.600000	20.36	87.03
272.000000	20.56	87.15
272.400000	20.36	89.03
272.800000	20.40	90.32
273.200000	20.22	89.35
273.600000	20.00	89.70
274.000000	19.89	88.79
274.400000	19.92	87.58
274.800000	19.73	86.93
275.200000	19.81	87.07
275.600000	19.71	85.93
276.000000	19.91	86.31
276.400000	19.77	85.66
276.800000	19.74	86.73
277.200000	19.71	85.88
277.600000	19.58	85.63
278.000000	19.85	85.37
278.400000	20.04	84.51
278.800000	20.02	85.94
279.200000	20.27	87.00
279.600000	20.11	86.90
280.000000	20.37	88.37
280.400000	20.38	87.52
280.800000	20.57	89.08
281.200000	20.45	89.26
281.600000	20.38	90.50
282.000000	20.21	89.99
282.400000	20.25	89.74
282.800000	20.33	88.87
283.200000	20.16	89.18
283.600000	20.19	89.73
284.000000	20.27	88.85
284.400000	20.01	89.08
284.800000	19.81	89.61
285.200000	19.91	88.18
285.600000	19.63	87.02
286.000000	19.88	87.54
286.400000	20.09	85.87
286.800000	20.41	87.21
287.200000	20.62	88.39
287.600000	20.52	90.29
288.000000	20.08	91.66
288.400000	19.82	91.28
288.800000	19.72	88.89
289.200000	19.59	87.40
289.600000	19.46	86.75
290.000000	19.56	85.90
290.400000	19.44	85.00
290.800000	19.66	85.40
291.200000	19.66	84.55
291.600000	20.08	85.65
292.000000	20.24	85.53
292.400000	20.25	87.87
292.800000	19.99	88.83
293.200000	20.14	88.97
293.600000	19.80	87.54
294.000000	20.02	88.41
294.400000	19.90	86.47
294.800000	20.14	87.69
295.200000	20.00	86.99
295.600000	19.90	88.36
296.000000	19.70	87.59
296.400000	19.73	87.01
296.800000	19.95	85.81
297.200000	20.17	85.88
297.600000	20.23	87.07
298.000000	19.99	88.34
298.400000	20.16	88.75
298.800000	20.20	87.43
299.200000	20.35	88.41
299.600000	20.16	88.70
300.000000	19.96	89.65
300.400000	19.68	88.66
300.800000	19.55	87.54
301.200000	19.66	85.89
301.600000	19.50	85.03
302.000000	19.68	85.52
302.400000	19.77	84.47
302.800000	20.19	85.35
303.200000	20.19	85.77
303.600000	20.23	88.14
304.000000	20.00	88.20
304.400000	20.13	88.50
304.800000	20.03	87.24
305.200000	20.18	88.00
305.600000	20.01	87.46
306.000000	19.76	88.34
306.400000	19.86	87.41
306.800000	20.07	85.95
307.200000	20.18	86.46
307.600000	20.07	87.64
308.000000	20.01	88.30
308.400000	19.71	87.72
308.800000	19.73	87.39
309.200000	19.66	85.65
309.600000	19.62	85.66
310.000000	19.75	85.16
310.400000	19.69	84.82
310.800000	19.90	85.45
311.200000	19.86	85.01
311.600000	19.76	86.13
312.000000	19.98	85.86
312.400000	19.89	85.23
312.800000	20.15	86.44
313.200000	20.27	85.90
313.600000	20.29	87.39
314.000000	20.43	88.14
314.400000	20.57	88.34
314.800000	20.31	89.26
315.200000	20.29	90.22
315.600000	19.90	88.90
316.000000	19.85	88.89
316.400000	19.64	86.71
316.800000	19.56	86.38
317.200000	19.69	85.10
317.600000	19.72	84.52
318.000000	19.73	85.13
318.400000	19.91	85.20
318.800000	20.11	85.16
319.200000	20.28	86.12
319.600000	20.31	87.26
320.000000	20.24	88.29
320.400000	20.28	88.56
320.800000	20.11	88.25
321.200000	20.08	88.57
321.600000	19.84	87.67
322.000000	19.75	87.53
322.400000	19.90	86.16
322.800000	20.01	85.58
323.200000	20.00	86.37
323.600000	20.18	86.98
324.000000	20.29	86.92
324.400000	20.32	87.97
324.800000	20.13	88.68
325.200000	20.05	88.95
325.600000	20.18	87.95
326.000000	20.26	87.53
326.400000	20.09	88.30
326.800000	19.88	88.83
327.200000	19.75	87.92
327.600000	19.58	86.73
328.000000	19.72	85.93
328.400000	19.83	84.85
328.800000	19.85	85.53
329.200000	19.87	86.08
329.600000	20.03	86.13
330.000000	20.08	86.20
330.400000	20.28	87.09
330.800000	20.06	87.39
331.200000	19.95	88.59
331.600000	19.68	87.40
332.000000	19.89	86.78
332.400000	19.73	85.18
332.800000	19.84	86.30
333.200000	19.86	85.33
333.600000	19.87	85.88
334.000000	19.84	85.94
334.400000	19.84	85.95
334.800000	19.84	85.73
335.200000	20.18	85.68
335.600000	20.12	85.63
336.000000	20.22	87.56
336.400000	20.39	87.27
336.800000	20.44	87.89
337.200000	20.42	88.96
337.600000	20.10	89.38
338.000000	20.06	89.42
338.400000	19.92	87.69
338.800000	19.74	87.49
339.200000	19.86	86.69
339.600000	19.67	85.61
340.000000	19.78	86.23
340.400000	19.74	85.07
340.800000	19.65	85.60
341.200000	20.00	85.29
341.600000	19.89	84.68
342.000000	19.83	86.60
342.400000	19.82	85.96
342.800000	19.95	85.57
343.200000	20.16	85.46
343.600000	20.29	86.16
344.000000	20.49	87.37
344.400000	20.69	88
344.800000	20.39	.1889.44
345.200000	25.56	90.7
345.600000	25.27	889.2
346.000000	-22.13	61
346.400000	-19.21	00.0010
346.800000	-12.61	0.000.0
347.200000	-6.62	00.00
347.600000	-0.67	0
348.000000	5.05	.000.
348.400000	10.53	000.0
348.800000	16.15	0
349.200000	21.38	0.00
349.600000	26.27	31.8261
350.000000	29.16	.43
350.400000	33.88	90.66
350.800000	33.02	100.001
351.200000	31.81	00.00
351.600000	36.72	100.00
352.000000	35.54	100.00
352.400000	34.41	100.00
352.800000	33.37	100.00
353.200000	32.11	100.00
353.600000	31.06	100.00
354.000000	30.18	100.00
354.400000	29.26	100.00
354.800000	28.21	100.00
355.200000	27.03	100.00
355.600000	25.93	100.00
356.000000	25.00	100.00
356.400000	24.13	100.00
356.800000	23.14	100.00
357.200000	22.43	100.00
357.600000	21.55	100.00
358.000000	20.57	100.00
358.400000	20.00	97.26
358.800000	19.49	92.95
359.200000	18.96	87.75
359.600000	19.17	84.61
360.000000	19.56	81.64
360.400000	19.78	78.37
360.800000	20.36	79.24
361.200000	20.87	81.24
361.600000	20.95	82.38
362.000000	21.29	85.69
362.400000	21.38	88.79
362.800000	21.12	89.55
363.200000	21.14	91.85
363.600000	21.00	92.82
364.000000	20.44	91.77
364.400000	20.03	92.26
364.800000	19.79	91.83
365.200000	19.41	88.90
365.600000	19.51	86.65
366.000000	19.60	85.26
366.400000	19.53	82.97
366.800000	19.92	83.36
367.200000	20.28	83.72
367.600000	20.68	83.17
368.000000	20.80	85.29
368.400000	20.77	87.37
368.800000	20.62	89.80
369.200000	20.54	90.73
369.600000	20.43	90.82
370.000000	20.06	90.21
370.400000	19.75	89.95
370.800000	19.42	89.49
371.200000	19.39	87.48
371.600000	19.45	85.69
372.000000	19.54	83.67
372.400000	19.66	83.30
372.800000	19.74	83.45
373.200000	19.92	83.79
373.600000	20.16	84.33
374.000000	20.26	84.68
374.400000	20.30	85.65
374.800000	20.60	87.02
375.200000	20.63	87.66
375.600000	20.36	87.98
376.000000	20.06	89.83
376.400000	19.81	90.21
376.800000	19.57	88.85
377.200000	19.57	87.22
377.600000	19.61	85.78
378.000000	19.92	84.31
378.400000	20.27	84.17
378.800000	20.49	84.26
379.200000	20.83	85.93
379.600000	20.91	87.95
380.000000	20.62	89.33
380.400000	20.47	91.48
380.800000	20.44	92.23
381.200000	19.94	90.84
381.600000	19.80	90.17
382.000000	19.75	90.16
382.400000	19.55	87.39
382.800000	19.71	86.55
383.200000	19.77	86.19
383.600000	19.86	84.94
384.000000	19.83	85.72
384.400000	20.09	85.97
384.800000	20.41	86.42
385.200000	20.65	86.20
385.600000	20.62	87.66
386.000000	20.69	89.56
386.400000	20.53	91.10
386.800000	20.06	91.14
387.200000	19.76	91.76
387.600000	19.75	91.06
388.000000	19.50	88.49
388.400000	19.51	86.76
388.800000	19.59	86.62
389.200000	19.45	85.08
389.600000	19.40	84.97
390.000000	19.43	85.27
390.400000	19.77	84.31
390.800000	19.89	83.84
391.200000	20.33	83.81
391.600000	20.34	85.60
392.000000	20.43	86.22
392.400000	20.68	88.75
392.800000	20.82	88.92
393.200000	20.69	89.56
393.600000	20.37	91.17
394.000000	20.31	92.22
394.400000	20.19	91.74
394.800000	19.90	90.10
395.200000	19.68	89.88
395.600000	19.59	89.28
396.000000	19.50	87.65
